*PLANT STORAGE OUTPUT FILE
@YEAR DOY   DAS   DAP  QCQD  QHAD  QC%M  QRAD  QMAD  QCFD  QCAD  QCDD  QDTD  QN%X  QN%I  QV%D  QV%T  QNAA  QNRX  QNRN  QNAR  QNAM  QNAG  QNAN  QNAL  QN%N  QN%D  QW%C  QP%W  QL%S  QL%1  QS%D  Q1%D  QC%D  QCAM  QFDS  QFD1  QEAD  QEWD  QWAD  QT%S  QT%1  QCRD  QNMD  QCAG  QWNG  QWND  QFAD  QWAI  QMAM  QNAD  QNAC  QNLC  QDAD  XSTR
 2007 273    60    52  1.15  0.00 .0800  0.14  0.00  0.00     0  0.00  0.00 0.015 0.010 0.009 0.000  0.00  0.00  0.00  0.07  0.00  0.00  0.00  0.00  0.01  1.87  0.00  0.09  0.00  0.00  1.00  0.00 0.066  0.00  0.00  0.00  0.00  0.00     0 1.000 0.000   0.0  0.00 -0.00 -0.00  0.00  0.00    0.  0.00  0.00     0  0.00      0  0.00
 2007 283    70    62  1.15  0.00 .0800  0.14  0.00  0.00     0  0.00  0.00 0.015 0.010 0.007 0.000  0.00  0.00  0.00  0.07  0.00  0.00  0.00  0.00  0.01  1.90  0.00  0.00  0.00  0.00  1.00  0.00 0.065  0.00  0.00  0.00  0.00  0.00     0 1.000 0.000   0.0  0.00 -0.00 -0.00  0.00  0.00    0.  0.00  0.00     0  0.00      0  0.00
 2007 293    80    72  1.15  0.00 .0800  0.14  0.00  0.00     0  0.00  0.00 0.015 0.010 0.002 0.000  0.00  0.00  0.00  0.07  0.00 -0.00 -0.00  0.00  0.01  1.99  0.00  0.00  0.00  0.00  1.00  0.00 0.067  0.00  0.00  0.00  0.00  0.00     0 1.000 0.000   0.0  0.00 -0.00 -0.00  0.00  0.00    0.  0.00  0.00     0  0.00      0  0.00
 2007 303    90    82  1.15  0.00 .0800  0.14  0.00  0.00     0  0.00  0.00 0.015 0.010 0.006 0.000  0.00  0.00  0.00  0.07  0.00 -0.00 -0.00  0.00  0.01  2.13  0.00  0.00  0.00  0.00  1.00  0.00 0.075  0.00  0.00  0.00  0.00  0.00     0 1.000 0.000   0.0  0.00 -0.00 -0.00  0.00  0.00    0.  0.00  0.00     0  0.00      0  0.00
 2007 313   100    92  1.15  0.00 .0800  0.14  0.00  0.00     0  0.00  0.00 0.015 0.010 0.005 0.000  0.00  0.00  0.00  0.07  0.00 -0.00 -0.00  0.00  0.01  1.86  0.00  0.00  0.00  0.00  1.00  0.00 0.075  0.00  0.00  0.00  0.00  0.00     0 1.000 0.000   0.0  0.00 -0.00 -0.00  0.00  0.00    0.  0.00  0.00     0  0.00      0  0.00
 2007 323   110   102  1.15  0.00 .0800  0.14  0.00  0.00     0  0.00  0.00 0.015 0.010 0.003 0.000  0.00  0.00  0.00  0.07  0.00 -0.00 -0.00  0.00  0.01  1.68  0.00  0.00  0.00  0.00  1.00  0.00 0.074  0.00  0.00  0.00  0.00  0.00     0 1.000 0.000   0.0  0.00 -0.00 -0.00  0.00  0.00    0.  0.00  0.00     0  0.00      0  0.00
 2007 333   120   112  1.15  0.00 .0800  0.14  0.00  0.00     0  0.00  0.00 0.015 0.010 0.006 0.000  0.00  0.00  0.00  0.07  0.00 -0.00 -0.00  0.00  0.01  1.36  0.00  0.00  0.00  0.00  1.00  0.00 0.075  0.00  0.00  0.00  0.00  0.00     0 1.000 0.000   0.0  0.00 -0.00 -0.00  0.00  0.00    0.  0.00  0.00     0  0.00      0  0.00
 2007 343   130   122  1.15  0.00 .0800  0.14  0.00  0.00     0  0.00  0.00 0.015 0.010 0.040 0.000  0.00  0.00  0.00  0.07  0.00 -0.00 -0.00  0.00  0.01  1.23  0.00  0.00  0.00  0.00  1.00  0.00 0.074  0.00  0.00  0.00  0.00  0.00     0 1.000 0.000   0.0  0.00  0.00 -0.00  0.00  0.00    0.  0.00  0.00     0  0.00      0  0.00
 2007 353   140   132  1.15  0.00 .0800  0.14  0.00  0.00     0  0.00  0.00 0.015 0.010 0.013 0.000  0.00  0.00  0.00  0.07  0.00  0.00  0.00  0.00  0.01  1.35  0.00  0.00  0.00  0.00  1.00  0.00 0.074  0.00  0.00  0.00  0.00  0.00     0 1.000 0.000   0.0  0.00  0.00 -0.00  0.00  0.00    0.  0.00  0.00     0  0.00      0  0.00
 2007 363   150   142  1.15  0.00 .0800  0.14  0.00  0.00     0  0.00  0.00 0.015 0.010 0.009 0.000  0.00  0.00  0.00  0.07  0.00 -0.00 -0.00  0.00  0.01  1.18  0.00  0.00  0.00  0.00  1.00  0.00 0.075  0.00  0.00  0.00  0.00  0.00     0 1.000 0.000   0.0  0.00 -0.00 -0.00  0.00  0.00    0.  0.00  0.00     0  0.00      0  0.00
 2008 008   160   152  1.15  0.00 .0800  0.14  0.00  0.00     0  0.00  0.00 0.015 0.010 0.250 0.000  0.00  0.00  0.00  0.07  0.00 -0.00 -0.00  0.00  0.01  1.49  0.00  0.00  0.00  0.00  1.00  0.00 0.157  0.00  0.00  0.00  0.00  0.00     1 1.000 0.000   0.0  0.00 -0.00 -0.00  0.00  0.00    0.  0.00  0.00     0  0.00      0  0.00
 2008 018   170   162  1.15  0.00 .0800  0.14  0.00  0.00     0  0.00  0.00 0.015 0.010 0.250 0.000  0.00  0.00  0.00  0.07  0.00 -0.00 -0.00  0.00  0.01  1.66  0.00  0.00  0.00  0.00  1.00  0.00 0.169  0.00  0.00  0.00  0.00  0.00     1 1.000 0.000   0.0  0.00  0.00 -0.00  0.00  0.00    0.  0.00  0.00     0  0.00      0  0.00
 2008 028   180   172  1.15  0.00 .0800  0.14  0.00  0.00     0  0.00  0.00 0.015 0.010 0.250 0.000  0.00  0.00  0.00  0.07  0.00  0.00  0.00  0.00  0.01  1.42  0.00  0.09  0.00  0.00  1.00  0.00 0.183  0.00  0.00  0.00  0.00  0.00     1 1.000 0.000   0.0  0.00  0.00  0.02  0.02  0.00    0.  0.00  0.00     0  0.00      0  0.00
 2008 038   190   182  1.15  0.00 .0800  0.14  0.00  0.00     0  0.00  0.00 0.015 0.010 0.250 0.000  0.00  0.00  0.00  0.07  0.00 -0.00 -0.00  0.00  0.01  1.30  0.00  0.00  0.00  0.00  1.00  0.00 0.186  0.00  0.00  0.00  0.00  0.00     2 1.000 0.000   0.0  0.00  0.00 -0.00  0.00  0.00    0.  0.00  0.00     0  0.00      0  0.00
 2008 048   200   192  1.15  0.00 .0800  0.14  0.00  0.00     0  0.00  0.00 0.015 0.010 0.250 0.000  0.00  0.00  0.00  0.07  0.00 -0.00 -0.00  0.00  0.01  1.45  0.00  0.00  0.00  0.00  1.00  0.00 0.187  0.00  0.00  0.00  0.00  0.00     2 1.000 0.000   0.0  0.00  0.00 -0.00  0.00  0.00    0.  0.00  0.00     0  0.00      0  0.00
 2008 058   210   202  1.15  0.00 .0800  0.14  0.00  0.00     0  0.00  0.00 0.015 0.010 0.250 0.000  0.00  0.00  0.00  0.07  0.00  0.00  0.00  0.00  0.01  1.33  0.00  0.09  0.00  0.00  1.00  0.00 0.187  0.00  0.00  0.00  0.00  0.00     3 1.000 0.000   0.1  0.00  0.00  0.02  0.02  0.00    0.  0.00  0.00     0  0.00      0  0.00
 2008 068   220   212  1.15  0.00 .0800  0.14  0.00  0.00     1  0.00  0.00 0.015 0.010 0.188 0.000  0.00  0.00  0.00  0.07  0.00  0.00  0.00  0.00  0.01  1.22  0.00  0.09  0.00  0.00  1.00  0.00 0.184  0.00  0.00  0.00  0.00  0.00     5 1.000 0.000   0.1  0.00  0.00  0.01  0.01  0.00    0.  0.00  0.01     0  0.00      0  0.00
 2008 078   230   222  1.15  0.00 .0800  0.14  0.00  0.00     1  0.00  0.00 0.015 0.010 0.122 0.000  0.00  0.00  0.00  0.07  0.00  0.00  0.00  0.00  0.01  1.18  0.00  0.09  0.00  0.00  1.00  0.00 0.177  0.00  0.00  0.00  0.00  0.00     7 1.000 0.000   0.1  0.00  0.00  0.01  0.01  0.00    0.  0.00  0.01     0  0.00      0  0.00
 2008 088   240   232  1.15  0.00 .0800  0.14  0.00  0.00     1  0.00  0.00 0.015 0.010 0.082 0.000  0.00  0.00  0.00  0.07  0.00 -0.00 -0.00  0.00  0.01  1.12  0.00  0.09  0.00  0.00  1.00  0.00 0.165  0.00  0.00  0.00  0.00  0.00     9 1.000 0.000   0.1  0.00  0.00  0.01  0.01  0.00    0.  0.00  0.01     0  0.00      1  0.00
 2008 098   250   242  1.15  0.00 .0800  0.14  0.00  0.00     1  0.00  0.00 0.015 0.010 0.094 0.000  0.00  0.00  0.00  0.07  0.00  0.00  0.00  0.00  0.01  1.18  0.00  0.09  0.00  0.00  1.00  0.00 0.158  0.00  0.00  0.00  0.00  0.00    11 1.000 0.000   0.2  0.00  0.01  0.04  0.05  0.00    0.  0.00  0.01     0  0.00      1  0.00
 2008 108   260   252  1.15  0.00 .0800  0.14  0.00  0.00     1  0.00  0.00 0.015 0.010 0.052 0.000  0.00  0.00  0.00  0.07  0.00  0.00  0.00  0.00  0.01  1.21  0.00  0.09  0.00  0.00  1.00  0.00 0.144  0.00  0.00  0.00  0.00  0.00    12 1.000 0.000   0.2  0.01  0.00  0.00  0.01  0.00    0.  0.00  0.01     0  0.00      1  0.00
 2008 118   270   262  1.15  0.00 .0800  0.14  0.00  0.00     2  0.00  0.00 0.015 0.010 0.030 0.000  0.00  0.00  0.00  0.07  0.00  0.00  0.00  0.00  0.01  1.24  0.00  0.09  0.00  0.00  1.00  0.00 0.122  0.00  0.00  0.00  0.00  0.00    12 1.000 0.000   0.1  0.01 -0.00  0.00  0.01  0.00    0.  0.00  0.01     0  0.00      1  0.00
 2008 128   280   272  1.15  0.00 .0800  0.14  0.00  0.00     2  0.00  0.00 0.015 0.010 0.052 0.000  0.00  0.00  0.00  0.07  0.00  0.00  0.00  0.00  0.01  1.29  0.00  0.09  0.00  0.00  1.00  0.00 0.102  0.00  0.00  0.00  0.00  0.00    11 1.000 0.000   0.1  0.01 -0.00  0.00  0.01  0.00    0.  0.00  0.01     0  0.00      2  0.00
 2008 138   290   282  1.15  0.00 .0800  0.14  0.00  0.00     2  0.00  0.00 0.015 0.010 0.031 0.000  0.00  0.00  0.00  0.07  0.00 -0.00 -0.00  0.00  0.01  1.28  0.00  0.09  0.00  0.00  1.00  0.00 0.093  0.00  0.00  0.00  0.01  0.00    12 1.000 0.000   0.1  0.01 -0.00 -0.00  0.01  0.00    0.  0.00  0.01     0  0.00      2  0.00
 2008 148   300   292  1.15  0.00 .0800  0.14  0.00  0.00     2  0.00  0.00 0.015 0.010 0.060 0.000  0.00  0.00  0.00  0.07  0.00  0.00  0.00  0.00  0.01  1.32  0.00  0.09  0.00  0.00  1.00  0.00 0.085  0.00  0.00  0.00  0.01  0.00    12 1.000 0.000   0.1  0.01  0.00  0.01  0.02  0.00    0.  0.00  0.02     0  0.00      3  0.00
 2008 158   310   302  1.15  0.00 .0800  0.14  0.00  0.00     2  0.00  0.00 0.015 0.010 0.024 0.000  0.00  0.00  0.00  0.07  0.00 -0.00 -0.00  0.00  0.01  1.32  0.00  0.09  0.00  0.00  1.00  0.00 0.072  0.00  0.00  0.00  0.01  0.00    11 1.000 0.000   0.1  0.01 -0.00 -0.01  0.01  0.00    0.  0.00  0.01     0  0.00      4  0.00
 2008 168   320   312  1.15  0.00 .0800  0.14  0.00  0.00     2  0.00  0.00 0.015 0.010 0.054 0.000  0.00  0.00  0.00  0.07  0.00  0.00  0.00  0.00  0.01  1.34  0.00  0.09  0.00  0.00  1.00  0.00 0.065  0.00  0.00  0.00  0.01  0.00    11 1.000 0.000   0.1  0.01  0.00  0.00  0.01  0.00    0.  0.00  0.01     0  0.01      5  0.00
 2008 178   330   322  1.15  0.00 .0800  0.14  0.00  0.00     2  0.00  0.00 0.015 0.010 0.056 0.000  0.00  0.00  0.00  0.07  0.00  0.00  0.00  0.00  0.01  1.33  0.00  0.09  0.00  0.00  1.00  0.00 0.068  0.00  0.00  0.00  0.01  0.00    11 1.000 0.000   0.1  0.01  0.00  0.01  0.02  0.00    0.  0.00  0.01     0  0.01      5  0.00
 2008 188   340   332  1.15  0.00 .0800  0.14  0.00  0.00     2  0.00  0.00 0.015 0.010 0.067 0.000  0.00  0.00  0.00  0.07  0.00  0.00  0.00  0.00  0.01  1.32  0.00  0.09  0.00  0.00  1.00  0.00 0.076  0.00  0.00  0.00  0.01  0.00    12 1.000 0.000   0.1  0.01  0.00  0.01  0.03  0.00    0.  0.00  0.02     0  0.01      6  0.00
 2008 198   350   342  1.15  0.00 .0800  0.14  0.00  0.00     3  0.00  0.00 0.015 0.010 0.119 0.000  0.00  0.00  0.00  0.07  0.00  0.00  0.00  0.00  0.01  1.27  0.00  0.09  0.00  0.00  1.00  0.00 0.093  0.00  0.00  0.00  0.01  0.00    15 1.000 0.000   0.1  0.01  0.01  0.07  0.09  0.00    0.  0.00  0.02     0  0.01      7  0.00
 2008 208   360   352  1.15  0.00 .0800  0.14  0.01  0.00     4  0.00  0.00 0.015 0.010 0.104 0.000  0.00  0.00  0.00  0.07  0.00  0.00  0.00  0.00  0.01  1.31  0.00  0.09  0.00  0.00  1.00  0.00 0.102  0.00  0.00  0.00  0.02  0.00    21 1.000 0.000   0.2  0.01  0.01  0.09  0.12  0.00    0.  0.00  0.03     0  0.01      8  0.00
 2008 218   370   362  1.15  0.00 .0800  0.14  0.01  0.00     5  0.00  0.00 0.015 0.010 0.128 0.000  0.00  0.00  0.00  0.07  0.00  0.00  0.00  0.00  0.01  1.30  0.00  0.09  0.00  0.00  1.00  0.00 0.111  0.00  0.00  0.00  0.02  0.00    30 1.000 0.000   0.3  0.01  0.03  0.17  0.21  0.00    0.  0.00  0.04     1  0.01     10  0.00
 2008 228   380   372  1.15  0.00 .0800  0.14  0.02  0.00     8  0.00  0.00 0.015 0.010 0.139 0.000  0.00  0.00  0.00  0.07  0.00  0.00  0.00  0.00  0.01  1.20  0.00  0.08  0.00  0.00  1.00  0.00 0.128  0.00  0.00  0.00  0.03  0.00    54 1.000 0.000   0.7  0.02  0.03  0.20  0.26  0.00    0.  0.00  0.07     1  0.02     13  0.00
 2008 238   390   382  1.15  0.00 .0785  0.14  0.06  0.00    14  0.00  0.00 0.015 0.010 0.139 0.000  0.00  0.01  0.01  0.07  0.00  0.01  0.01  0.00  0.01  1.20  0.00  0.09  0.00  0.00  1.00  0.00 0.139  0.00  0.00  0.00  0.07  0.00   109 1.000 0.000   1.5  0.05  0.12  0.83  0.99  0.00    0.  0.00  0.13     2  0.02     18  0.00
 2008 248   400   392  1.15  0.04 .0589  0.14  0.07  0.00    28  0.00  0.00 0.015 0.010 0.139 0.000  0.00  0.02  0.02  0.07  0.01  0.02  0.02  0.00  0.01  1.18  0.00  0.09  0.00  0.00  1.00  0.00 0.150  0.00  0.00  0.00  0.10  0.00   222 1.000 0.000   3.3  0.09  0.28  1.48  1.66  0.00    0.  0.00  0.26     3  0.04     28  0.00
 2008 258   410   402  1.15  0.07 .0295  0.14  0.07  0.00    44  0.00  0.00 0.015 0.010 0.139 0.000  0.00  0.03  0.02  0.07  0.01  0.02  0.02  0.00  0.01  1.15  0.00  0.09  0.00  0.00  1.00  0.00 0.166  0.00  0.00  0.00  0.16  0.00   364 1.000 0.000   6.0  0.15  0.39  1.81  2.02  0.00    0.  0.00  0.42     5  0.05     44  0.00
 2008 268   420   412  1.15  0.00 .0200  0.14  0.10  0.00    72  0.00  0.00 0.015 0.010 0.197 0.000  0.00  0.05  0.04  0.07  0.02  0.04  0.03  0.00  0.01  1.15  0.00  0.09  0.00  0.00  1.00  0.00 0.172  0.00  0.00  0.00  0.35  0.00   603 1.000 0.000  10.4  0.25  0.59  3.21  3.77  0.00    0.  0.00  0.69     8  0.08     70  0.00
 2008 278   430   422  1.15  0.00 .0200  0.14  0.16  0.00   116  0.00  0.00 0.015 0.010 0.261 0.000  0.00  0.06  0.05  0.07  0.02  0.04  0.03  0.01  0.01  1.10  0.00  0.09  0.00  0.00  1.00  0.00 0.176  0.00  0.00  0.00  0.52  0.00   978 1.000 0.000  17.2  0.36  0.69  3.88  4.70  0.00    0.  0.00  1.08    12  0.13    112  0.00
 2008 288   440   432  1.15  0.00 .0200  0.14  0.02  0.00   156  0.00  0.00 0.015 0.010 0.308 0.000  0.02  0.00  0.00  0.07  0.03 -0.01 -0.01  0.00  0.01  1.09  0.00  0.00  0.00  0.00  1.00  0.00 0.177  0.00  0.00  0.00  0.06  0.00  1316 1.000 0.000  23.3  0.47 -0.03 -0.13  0.00  0.00    0.  0.00  1.44    16  0.18    153  0.00
 2008 298   450   442  1.15  0.00 .0200  0.14  0.11  0.00   192  0.00  0.00 0.015 0.010 0.308 0.000  0.06  0.04  0.03  0.07  0.04  0.06  0.06  0.00  0.01  1.10  0.00  0.09  0.00  0.00  1.00  0.00 0.177  0.00  0.00  0.00  0.35  0.00  1612 1.000 0.000  28.5  0.59  0.42  2.60  2.92  0.00    0.  0.00  1.78    20  0.22    193  0.00
 2008 308   460   452  1.15  0.00 .0200  0.14  0.21  0.00   238  0.00  0.00 0.015 0.010 0.308 0.000  0.00  0.07  0.05  0.07  0.04  0.03  0.03  0.01  0.01  1.02  0.00  0.09  0.00  0.00  1.00  0.00 0.177  0.00  0.00  0.00  0.70  0.00  1980 1.000 0.000  35.1  0.56  0.65  3.77  4.91  0.00    0.  0.00  2.02    23  0.28    249  0.00
 2008 318   470   462  1.15  0.00 .0793  0.14  0.68  0.00   248  0.00  0.00 0.015 0.010 0.290 0.000  0.01  0.02  0.01  0.07  0.03  0.00 -0.00  0.01  0.01  0.94  0.00  0.09  0.00  0.00  1.00  0.00 0.167  0.00  0.00  0.00  0.60  0.00  1993 1.000 0.000  33.2  0.39 -0.58 -0.34  1.02  0.00    0.  0.00  1.88    22  0.31    282  0.00
 2008 328   480   472  1.15  0.00 .0777  0.14  0.35  0.00   253  0.00  0.00 0.015 0.010 0.290 0.000  0.01  0.01  0.01  0.07  0.02 -0.01 -0.01  0.00  0.01  0.91  0.00  0.09  0.00  0.00  1.00  0.00 0.154  0.00  0.00  0.00  0.35  0.00  1976 1.000 0.000  30.5  0.31 -0.28 -0.17  0.63  0.00    0.  0.00  1.80    21  0.34    313  0.00
 2008 338   490   482  1.15  0.00 .0772  0.14  0.10  0.00   255  0.00  0.00 0.015 0.010 0.290 0.000  0.02  0.00  0.00  0.07  0.02  0.00  0.00  0.00  0.01  0.90  0.00  0.00  0.00  0.00  1.00  0.00 0.148  0.00  0.00  0.00  0.11  0.00  1956 1.000 0.000  29.0  0.27 -0.11 -0.17  0.00  0.00    0.  0.00  1.76    21  0.36    330  0.00
 2008 348   500   492  1.15  0.00 .0772  0.14  0.23  0.00   256  0.00  0.00 0.015 0.010 0.111 0.000  0.03  0.00  0.00  0.07  0.02  0.01  0.01  0.00  0.01  0.92  0.00  0.09  0.00  0.00  1.00  0.00 0.143  0.00  0.00  0.00  0.26  0.00  1941 1.000 0.000  27.8  0.29 -0.25 -0.34  0.06  0.00    0.  0.00  1.78    22  0.37    343  0.00
 2008 358   510   502  1.15  0.00 .0773  0.14  0.04  0.00   256  0.00  0.00 0.015 0.010 0.087 0.000  0.02  0.00  0.00  0.07  0.02  0.00  0.00  0.00  0.01  0.94  0.00  0.00  0.00  0.00  1.00  0.00 0.140  0.00  0.00  0.00  0.05  0.00  1932 1.000 0.000  27.1  0.33 -0.05 -0.08  0.00  0.00    0.  0.00  1.82    22  0.37    350  0.00
 2009 002   520   512  1.15  0.00 .0775  0.14  0.31  0.00   256  0.00  0.00 0.015 0.010 0.290 0.000  0.00  0.01  0.01  0.07  0.03 -0.02 -0.02  0.00  0.01  1.02  0.00  0.09  0.00  0.00  1.00  0.00 0.132  0.00  0.00  0.00  0.39  0.00  1908 1.000 0.000  25.2  0.46 -0.21 -0.12  0.77  0.00    0.  0.00  1.94    23  0.39    372  0.00
 2009 012   530   522  1.15  0.00 .0762  0.14  0.00  0.00   259  0.00  0.00 0.015 0.010 0.291 0.000  0.02  0.00  0.00  0.07  0.03 -0.00 -0.00  0.00  0.01  1.00  0.00  0.00  0.00  0.00  1.00  0.00 0.127  0.00  0.00  0.00  0.00  0.00  1899 1.000 0.000  24.2  0.41  0.00 -0.03  0.00  0.00    0.  0.00  1.89    23  0.41    388  0.00
 2009 022   540   532  1.15  0.00 .0731  0.14  0.35  0.00   267  0.00  0.00 0.015 0.010 0.292 0.000  0.00  0.02  0.02  0.07  0.02  0.00 -0.00  0.01  0.01  0.95  0.00  0.09  0.00  0.00  1.00  0.00 0.121  0.00  0.00  0.00  0.53  0.00  1916 1.000 0.000  23.2  0.31 -0.08  0.67  1.69  0.00    0.  0.00  1.82    23  0.44    418  0.00
 2009 032   550   542  1.15  0.00 .0713  0.14  0.03  0.00   268  0.00  0.00 0.015 0.010 0.292 0.000  0.03  0.00  0.00  0.07  0.02  0.00  0.00  0.00  0.01  0.96  0.00  0.00  0.00  0.00  1.00  0.00 0.119  0.00  0.00  0.00  0.05  0.00  1916 1.000 0.000  22.8  0.33 -0.04 -0.07  0.00  0.00    0.  0.00  1.85    23  0.45    428  0.00
 2009 042   560   552  1.15  0.00 .0670  0.14  0.12  0.00   276  0.00  0.00 0.015 0.010 0.293 0.000  0.00  0.01  0.01  0.07  0.02 -0.01 -0.01  0.00  0.01  0.95  0.00  0.09  0.00  0.00  1.00  0.00 0.115  0.00  0.00  0.00  0.21  0.00  1950 1.000 0.000  22.5  0.30 -0.01  0.20  0.66  0.00    0.  0.00  1.85    23  0.48    455  0.00
 2009 052   570   562  1.15  0.00 .0644  0.14  0.07  0.00   281  0.00  0.00 0.015 0.010 0.294 0.000  0.04  0.00  0.00  0.07  0.02  0.01  0.01  0.00  0.01  0.96  0.00  0.00  0.00  0.00  1.00  0.00 0.113  0.00  0.00  0.00  0.13  0.00  1966 1.000 0.000  22.2  0.33 -0.08 -0.10  0.00  0.00    0.  0.00  1.89    24  0.49    473  0.00
 2009 062   580   572  1.15  0.08 .0536  0.14  0.32  0.00   298  0.00  0.00 0.015 0.010 0.280 0.000  0.00  0.04  0.03  0.07  0.03  0.01  0.01  0.01  0.01  0.98  0.00  0.08  0.00  0.00  1.00  0.00 0.113  0.00  0.00  0.00  0.73  0.00  2075 1.000 0.000  23.5  0.38  0.26  1.75  2.89  0.00    0.  0.00  2.03    26  0.53    516  0.00
 2009 072   590   582  1.15  0.00 .0326  0.14  0.01  0.00   317  0.00  0.00 0.015 0.010 0.215 0.000  0.03  0.00  0.00  0.07  0.03  0.01  0.01  0.00  0.01  0.97  0.00  0.00  0.00  0.00  1.00  0.00 0.121  0.00  0.00  0.00  0.04  0.00  2213 1.000 0.000  26.7  0.40 -0.02 -0.02  0.00  0.00    0.  0.00  2.15    27  0.58    563  0.00
 2009 082   600   592  1.15  0.57 .0200  0.14  0.14  0.00   341  0.00  0.00 0.015 0.010 0.151 0.000  0.11  0.03  0.02  0.07  0.03  0.10  0.10  0.01  0.01  0.98  0.00  0.09  0.00  0.00  1.00  0.00 0.143  0.00  0.00  0.00  0.63  0.00  2414 1.000 0.000  34.6  0.51  0.71  2.13  1.84  0.00    0.  0.00  2.36    30  0.65    636  0.00
 2009 092   610   602  1.15  0.04 .0200  0.14  0.08  0.00   347  0.00  0.00 0.015 0.010 0.125 0.000  0.00  0.01  0.01  0.07  0.04 -0.02 -0.03  0.00  0.01  0.97  0.00  0.09  0.00  0.00  1.00  0.00 0.145  0.00  0.00  0.00  0.35  0.00  2442 1.000 0.000  35.3  0.50  0.10  0.37  0.99  0.00    0.  0.00  2.37    30  0.67    660  0.00
 2009 102   620   612  1.15  0.00 .0343  0.14  0.05  0.00   360  0.00  0.00 0.015 0.010 0.128 0.000  0.00  0.00  0.00  0.02  0.01 -0.01 -0.01  0.00  0.01  0.92  0.00  0.00  0.00  0.00  1.00  0.00 0.163  0.00  0.00  0.00  0.11  0.00  2557 1.000 0.000  41.6  0.44 -0.07 -0.23  0.00  0.00    0.  0.00  2.36    31  0.72    712  0.00
 2009 112   630   622  1.15  0.00 .0200  0.14  0.63  0.00   568  0.00  0.00 0.015 0.010 0.131 0.000  0.00  0.66  0.47  0.01  0.05  0.61  0.57  0.04  0.01  1.94  0.00  0.09  0.00  0.00  1.00  0.00 0.175  0.00  0.00  0.00  2.14  0.00  4474 1.000 0.000  78.2  5.36  8.19 42.88 45.97  0.00    0.  0.00  8.67    96  0.91    830  0.00

*DSSAT Cropping System Model Ver. 4.0.2.000               Apr 29, 2019; 09:42:09

*RUN   1        :C:\ALFALFA_LYSIMETER\ALFALFA-DSSAT\                                             
 MODEL          : ALFRM040 - Alfalfa/Lucerne 
 EXPERIMENT     : EXPDSSAT AL    RZWQM2-NOT SPECIFIED                           
 TREATMENT  1   :C:\ALFALFA_LYSIMETER\ALFALFA-DSSAT\                                             

@YEAR DOY   DAS   DAP  QCQD  QHAD  QC%M  QRAD  QMAD  QCFD  QCAD  QCDD  QDTD  QN%X  QN%I  QV%D  QV%T  QNAA  QNRX  QNRN  QNAR  QNAM  QNAG  QNAN  QNAL  QN%N  QN%D  QW%C  QP%W  QL%S  QL%1  QS%D  Q1%D  QC%D  QCAM  QFDS  QFD1  QEAD  QEWD  QWAD  QT%S  QT%1  QCRD  QNMD  QCAG  QWNG  QWND  QFAD  QWAI  QMAM  QNAD  QNAC  QNLC  QDAD  XSTR
 2007 221     8     0  1.15  0.00 .0000  0.14  0.00  0.00     0  0.00  0.00 0.000 0.000 0.010 0.000  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  1.00  0.00 0.000  0.00  0.00  0.00  0.00  0.00     0 0.000 0.000   0.0  0.00  0.00  0.00  0.00  0.00    0.  0.00  0.00     0  0.00      0  0.00
 2007 223    10     2  1.15  0.00 .0800  0.14  0.00  0.00     0  0.00  0.00 0.015 0.010 0.002 0.000  0.00  0.00  0.00  0.07  0.00 -0.00 -0.00  0.00  0.01  1.48  0.00  0.09  0.00  0.00  1.00  0.00 0.184  0.00  0.00  0.00  0.00  0.00     0 1.000 0.000   0.0  0.00 -0.00 -0.00  0.00  0.00    0.  0.00  0.00     0  0.00      0  0.00
 2007 233    20    12  1.15  0.00 .0800  0.14  0.00  0.00     0  0.00  0.00 0.015 0.010 0.003 0.000  0.00  0.00  0.00  0.07  0.00  0.00 -0.00  0.00  0.01  1.53  0.00  0.09  0.00  0.00  1.00  0.00 0.125  0.00  0.00  0.00  0.00  0.00     0 1.000 0.000   0.0  0.00 -0.00 -0.00  0.00  0.00    0.  0.00  0.00     0  0.00      0  0.00
 2007 243    30    22  1.15  0.00 .0800  0.14  0.00  0.00     0  0.00  0.00 0.015 0.010 0.004 0.000  0.00  0.00  0.00  0.07  0.00 -0.00 -0.00  0.00  0.01  1.85  0.00  0.09  0.00  0.00  1.00  0.00 0.100  0.00  0.00  0.00  0.00  0.00     0 1.000 0.000   0.0  0.00 -0.00 -0.00  0.00  0.00    0.  0.00  0.00     0  0.00      0  0.00
 2007 253    40    32  1.15  0.00 .0800  0.14  0.00  0.00     0  0.00  0.00 0.015 0.010 0.009 0.000  0.00  0.00  0.00  0.07  0.00  0.00  0.00  0.00  0.01  1.72  0.00  0.09  0.00  0.00  1.00  0.00 0.081  0.00  0.00  0.00  0.00  0.00     0 1.000 0.000   0.0  0.00  0.00  0.00  0.00  0.00    0.  0.00  0.00     0  0.00      0  0.00
